Data;Type
B4079FFD08C0C38F;5
0004C262000000BC;1
B4079FFD0CCCDC58;5
0004C26200000139;1
B4079FFD012CD594;5
0204102100000027;6
0004C26200000233;1
B4079FFD0510CA89;5
0004C262000003B6;1
B4079FFD08C0C38F;5
D8800000E70013AC;3
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0204102100000038;6
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
D8800000E70010A6;3
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0204102100000005;6
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
D8800000E7001123;3
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0204102100000016;6
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
D8800000E7001229;3
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0204102100000027;6
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
D8800000E70013AC;3
0004C262000000BC;1
B4078FFD0CCCDC0A;5
00FEFFFFF9FFFF00;2
FF0FFFFFFFFFFFFF;6
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0204102100000038;6
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
D8800000E70010A6;3
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0204102100000005;6
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
D8800000E7001123;3
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0204102100000016;6
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
D8800000E7001229;3
0304202100000029;6
0004C26200000233;1
B4078FFD0510CADB;5
0204202100000039;6
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0004C26200000139;1
B4078FFD012CD5C6;5
0004C26200000233;1
B4078FFD0510CADB;5
0004C262000003B6;1
B4078FFD08C0C3DD;5
0004C262000000BC;1
B4078FFD0CCCDC0A;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
8A0CF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
1B0EF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
C101F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
8D03F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
710F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
6C05F0FFFFFFFFFF;6
710F0020210A0020;5
0020C10E01728900;1
0000FEFF0000FEFF;6
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
414A46F34B4C4B4C;2
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
A706F0FFFFFFFFFF;6
710F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
E108F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
E70AF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
7B0CF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
380EF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0000FEFF0000FEFF;6
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
414A46F34B4C4B4C;2
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
3E01F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
CB03F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
8F05F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
8B06F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
FE08F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
6009F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0000FEFF0000FEFF;6
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
414A46F34B4C4B4C;2
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
DB0BF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
200DF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
D800F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
FC02F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
1A04F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
414A46F34B4C4B4C;2
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
1D06F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
D608F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
8E0AF0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
150CF0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
EA0EF0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0000FEFF0000FEFF;6
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
414A46F34B4C4B4C;2
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
E201F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
6F02F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
7203F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2606F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
CD08F0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
F80AF0FFFFFFFFFF;6
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
720F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
230CF0FFFFFFFFFF;6
720F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
8E0DF0FFFFFFFFFF;6
720F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
720F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
7900F0FFFFFFFFFF;6
720F0020210A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
BD02F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
710F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
720F0020220A0020;5
0020C10E01728900;1
0000FEFF0000FEFF;6
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
414A46F34B4C4B4C;2
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
9F06F0FFFFFFFFFF;6
720F0020220A0020;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
2CEA10B38CFF00FF;5
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
0020C10E01728900;1
6808F0FFFFFFFFFF;6
720F0020220A0020;5
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000103020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000000000000;3
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000103020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000003020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000103020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000000000000;3
0000000103020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000103020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
0000000103020000;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000000000045800;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
0000000000000000;3
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
0000000000000000;3
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000045800;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
0000000000000000;3
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
0000000000000000;3
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
0000000000000000;3
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
0000000000000000;3
000000010302004F;1
0100000000000000;5
0000000000000100;5
0000020000550049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
0000020000560049;2
0000080000044000;5
000000000302004F;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000000000000;3
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004B;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
